location,origin_date,target_date,output_type_id,value,output_type,target
SnJ_N,2025-10-31,2025-11-30,0.5,0.0,quantile,WNV cases
SnJ_N,2025-10-31,2025-11-30,0.55,0.0,quantile,WNV cases
SnJ_N,2025-10-31,2025-11-30,0.6,0.0,quantile,WNV cases
SnJ_N,2025-10-31,2025-11-30,0.65,0.0,quantile,WNV cases
SnJ_N,2025-10-31,2025-11-30,0.7,0.0,quantile,WNV cases
SnJ_N,2025-10-31,2025-11-30,0.75,0.0,quantile,WNV cases
SnJ_N,2025-10-31,2025-11-30,0.8,0.0,quantile,WNV cases
SnJ_N,2025-10-31,2025-11-30,0.85,0.804667340943302,quantile,WNV cases
SnJ_N,2025-10-31,2025-11-30,0.9,0.9135389289448208,quantile,WNV cases
SnJ_N,2025-10-31,2025-11-30,0.95,1.0,quantile,WNV cases
SnJ_N,2025-10-31,2025-11-30,0.99,2.0,quantile,WNV cases
SnJ_N,2025-10-31,2025-12-31,0,0.4936372503850607,cdf,No WNV activity
SnJ_N,2025-10-31,2025-12-31,0.01,0.0,quantile,WNV cases
SnJ_N,2025-10-31,2025-12-31,0.05,0.0,quantile,WNV cases
SnJ_N,2025-10-31,2025-12-31,0.1,0.0,quantile,WNV cases
SnJ_N,2025-10-31,2025-12-31,0.15,0.0,quantile,WNV cases
SnJ_N,2025-10-31,2025-12-31,0.2,0.0,quantile,WNV cases
SnJ_N,2025-10-31,2025-12-31,0.25,0.0,quantile,WNV cases
SnJ_N,2025-10-31,2025-12-31,0.3,0.0,quantile,WNV cases
SnJ_N,2025-10-31,2025-12-31,0.35,0.0,quantile,WNV cases
SnJ_N,2025-10-31,2025-12-31,0.4,0.0,quantile,WNV cases
SnJ_N,2025-10-31,2025-12-31,0.45,0.0,quantile,WNV cases
SnJ_N,2025-10-31,2025-12-31,0.5,0.0,quantile,WNV cases
SnJ_N,2025-10-31,2025-12-31,0.55,0.0,quantile,WNV cases
SnJ_N,2025-10-31,2025-12-31,0.6,0.0,quantile,WNV cases
SnJ_N,2025-10-31,2025-12-31,0.65,0.0,quantile,WNV cases
SnJ_N,2025-10-31,2025-12-31,0.7,0.0,quantile,WNV cases
SnJ_N,2025-10-31,2025-12-31,0.75,0.0,quantile,WNV cases
SnJ_N,2025-10-31,2025-12-31,0.8,0.0,quantile,WNV cases
SnJ_N,2025-10-31,2025-12-31,0.85,0.0,quantile,WNV cases
SnJ_N,2025-10-31,2025-12-31,0.9,0.0,quantile,WNV cases
SnJ_N,2025-10-31,2025-12-31,0.95,0.40491878848751,quantile,WNV cases
SnJ_N,2025-10-31,2025-12-31,0.99,1.0,quantile,WNV cases
SnJ_S,2025-10-31,2025-11-30,0,0.337875380460897,cdf,No WNV activity
SnJ_S,2025-10-31,2025-11-30,0.01,0.0,quantile,WNV cases
SnJ_S,2025-10-31,2025-11-30,0.05,0.0,quantile,WNV cases
SnJ_S,2025-10-31,2025-11-30,0.1,0.0,quantile,WNV cases
SnJ_S,2025-10-31,2025-11-30,0.15,0.0,quantile,WNV cases
SnJ_S,2025-10-31,2025-11-30,0.2,0.0,quantile,WNV cases
SnJ_S,2025-10-31,2025-11-30,0.25,0.0,quantile,WNV cases
SnJ_S,2025-10-31,2025-11-30,0.3,0.0,quantile,WNV cases
SnJ_S,2025-10-31,2025-11-30,0.35,0.0,quantile,WNV cases
SnJ_S,2025-10-31,2025-11-30,0.4,0.0,quantile,WNV cases
SnJ_S,2025-10-31,2025-11-30,0.45,0.0,quantile,WNV cases
SnJ_S,2025-10-31,2025-11-30,0.5,0.0,quantile,WNV cases
SnJ_S,2025-10-31,2025-11-30,0.55,0.0,quantile,WNV cases
SnJ_S,2025-10-31,2025-11-30,0.6,0.0,quantile,WNV cases
SnJ_S,2025-10-31,2025-11-30,0.65,0.0,quantile,WNV cases
SnJ_S,2025-10-31,2025-11-30,0.7,0.0,quantile,WNV cases
SnJ_S,2025-10-31,2025-11-30,0.75,0.0,quantile,WNV cases
SnJ_S,2025-10-31,2025-11-30,0.8,0.2097663471510563,quantile,WNV cases
SnJ_S,2025-10-31,2025-11-30,0.85,0.4745114387873991,quantile,WNV cases
SnJ_S,2025-10-31,2025-11-30,0.9,1.0,quantile,WNV cases
SnJ_S,2025-10-31,2025-11-30,0.95,1.0187460189223625,quantile,WNV cases
SnJ_S,2025-10-31,2025-11-30,0.99,2.0531216644103605,quantile,WNV cases
SnJ_S,2025-10-31,2025-12-31,0,0.4254064307954054,cdf,No WNV activity
SnJ_S,2025-10-31,2025-12-31,0.01,0.0,quantile,WNV cases
SnJ_S,2025-10-31,2025-12-31,0.05,0.0,quantile,WNV cases
SnJ_S,2025-10-31,2025-12-31,0.1,0.0,quantile,WNV cases
SnJ_S,2025-10-31,2025-12-31,0.15,0.0,quantile,WNV cases
SnJ_S,2025-10-31,2025-12-31,0.2,0.0,quantile,WNV cases
SnJ_S,2025-10-31,2025-12-31,0.25,0.0,quantile,WNV cases
SnJ_S,2025-10-31,2025-12-31,0.3,0.0,quantile,WNV cases
SnJ_S,2025-10-31,2025-12-31,0.35,0.0,quantile,WNV cases
SnJ_S,2025-10-31,2025-12-31,0.4,0.0,quantile,WNV cases
SnJ_S,2025-10-31,2025-12-31,0.45,0.0,quantile,WNV cases
SnJ_S,2025-10-31,2025-12-31,0.5,0.0,quantile,WNV cases
SnJ_S,2025-10-31,2025-12-31,0.55,0.0,quantile,WNV cases
SnJ_S,2025-10-31,2025-12-31,0.6,0.0,quantile,WNV cases
SnJ_S,2025-10-31,2025-12-31,0.65,0.0,quantile,WNV cases
SnJ_S,2025-10-31,2025-12-31,0.7,0.0,quantile,WNV cases
SnJ_S,2025-10-31,2025-12-31,0.75,0.0,quantile,WNV cases
SnJ_S,2025-10-31,2025-12-31,0.8,0.0,quantile,WNV cases
SnJ_S,2025-10-31,2025-12-31,0.85,0.0,quantile,WNV cases
SnJ_S,2025-10-31,2025-12-31,0.9,0.3633835969197004,quantile,WNV cases
SnJ_S,2025-10-31,2025-12-31,0.95,0.7579462765921372,quantile,WNV cases
SnJ_S,2025-10-31,2025-12-31,0.99,1.5563569032074054,quantile,WNV cases
